iter	Passed	Remaining
3219	291705	161253
3220	291852	161193
3221	291990	161129
3222	292117	161059
3223	292271	161003
3224	292414	160941
3225	292564	160883
3226	292700	160817
3227	292837	160752
3228	292977	160688
3229	293128	160630
3230	293219	160540
3231	293315	160452
3232	293401	160358
3233	293489	160266
3234	293594	160183
3235	293687	160094
3236	293764	159995
3237	293878	159917
3238	293973	159829
3239	294070	159741
3240	294157	159649
3241	294238	159553
3242	294325	159460
3243	294439	159382
3244	294547	159300
3245	294637	159209
3246	294754	159133
3247	294870	159055
3248	294948	158958
3249	295027	158860
3250	295133	158778
3251	295222	158686
3252	295293	158585
3253	295384	158494
3254	295465	158398
3255	295548	158303
3256	295638	158212
3257	295717	158115
3258	295815	158028
3259	295916	157943
3260	295991	157844
3261	296063	157743
3262	296148	157649
3263	296232	157554
3264	296324	157464
3265	296422	157378
3266	296504	157282
3267	296591	157189
3268	296678	157096
3269	296766	157005
3270	296835	156902
3271	296928	156812
3272	297011	156718
3273	297096	156624
3274	297183	156531
3275	297258	156432
3276	297340	156337
3277	297410	156235
3278	297479	156133
3279	297552	156033
3280	297623	155932
3281	297705	155837
3282	297796	155746
3283	297892	155658
3284	297990	155572
3285	298073	155477
3286	298166	155387
3287	298245	155290
3288	298338	155201
3289	298436	155114
3290	298531	155025
3291	298617	154932
3292	298716	154846
3293	298803	154753
3294	298927	154680
3295	299015	154587
3296	299122	154505
3297	299204	154410
3298	299297	154320
3299	299378	154225
3300	299492	154146
3301	299566	154047
3302	299635	153945
3303	299721	153852
3304	299796	153753
3305	299884	153661
3306	299966	153566
3307	300078	153486
3308	300170	153396
3309	300262	153306
3310	300342	153210
3311	300430	153118
3312	300494	153013
3313	300579	152919
3314	300662	152825
3315	300741	152728
3316	300851	152647
3317	300960	152566
3318	301052	152476
3319	301188	152408
3320	301270	152313
3321	301363	152223
3322	301431	152121
3323	301515	152027
3324	301606	151937
3325	301690	151842
3326	301779	151751
3327	301848	151649
3328	301920	151549
3329	301998	151452
3330	302097	151366
3331	302180	151271
3332	302258	151174
3333	302359	151089
3334	302441	150994
3335	302525	150899
3336	302619	150811
3337	302719	150725
3338	302811	150634
3339	302904	150545
3340	303002	150458
3341	303087	150364
3342	303219	150294
3343	303375	150236
3344	303520	150172
3345	303630	150090
3346	303775	150027
3347	303971	149988
3348	304133	149932
3349	304277	149868
3350	304432	149808
3351	304577	149744
3352	304708	149673
3353	304883	149623
3354	305087	149588
3355	305176	149496
3356	305271	149407
3357	305379	149325
3358	305469	149233
3359	305551	149138
3360	305631	149042
3361	305741	148960
3362	305817	148862
3363	305923	148778
3364	306014	148687
3365	306082	148585
3366	306176	148495
3367	306275	148408
3368	306409	148339
3369	306496	148245
3370	306576	148149
3371	306666	148058
3372	306764	147971
3373	306871	147887
3374	306956	147794
3375	307042	147700
3376	307136	147611
3377	307228	147520
3378	307319	147429
3379	307423	147345
3380	307488	147241
3381	307583	147152
3382	307691	147069
3383	307774	146975
3384	307910	146905
3385	308005	146816
3386	308094	146724
3387	308189	146635
3388	308262	146536
3389	308327	146432
3390	308405	146335
3391	308497	146245
3392	308594	146157
3393	308685	146066
3394	308759	145967
3395	308827	145865
3396	308946	145787
3397	309033	145695
3398	309110	145597
3399	309188	145500
3400	309276	145408
3401	309383	145324
3402	309475	145234
3403	309543	145132
3404	309630	145039
3405	309725	144950
3406	309803	144853
3407	309901	144766
3408	309993	144675
3409	310080	144583
3410	310159	144486
3411	310243	144392
3412	310329	144299
3413	310409	144203
3414	310515	144119
3415	310605	144027
3416	310697	143937
3417	310798	143851
3418	310876	143754
3419	310957	143658
3420	311033	143560
3421	311118	143467
3422	311214	143378
3423	311311	143290
3424	311399	143198
3425	311494	143109
3426	311602	143026
3427	311698	142937
3428	311789	142846
3429	311900	142765
3430	311990	142673
3431	312071	142578
3432	312151	142481
3433	312238	142389
3434	312307	142288
3435	312411	142203
3436	312489	142107
3437	312594	142022
3438	312673	141925
3439	312763	141834
3440	312836	141735
3441	312917	141640
3442	313010	141550
3443	313091	141454
3444	313163	141355
3445	313228	141252
3446	313306	141155
3447	313398	141065
3448	313478	140969
3449	313568	140878
3450	313681	140797
3451	313786	140713
3452	313873	140620
3453	313956	140525
3454	314027	140425
3455	314107	140330
3456	314174	140228
3457	314243	140128
3458	314321	140031
3459	314419	139943
3460	314502	139849
3461	314586	139755
3462	314671	139662
3463	314755	139568
3464	314848	139478
3465	314919	139378
3466	315008	139287
3467	315099	139196
3468	315234	139125
3469	315347	139043
3470	315514	138986
3471	315709	138941
3472	315877	138884
3473	316038	138823
3474	316213	138770
3475	316377	138710
3476	316541	138651
3477	316664	138574
3478	316788	138498
3479	316924	138426
3480	317026	138340
3481	317118	138249
3482	317222	138164
3483	317285	138060
3484	317364	137964
3485	317432	137863
3486	317504	137764
3487	317566	137660
3488	317651	137566
3489	317730	137470
3490	317807	137373
3491	317889	137278
3492	317982	137188
3493	318079	137100
3494	318172	137009
3495	318259	136917
3496	318350	136825
3497	318425	136728
3498	318510	136634
3499	318608	136546
3500	318679	136447
3501	318756	136350
3502	318853	136261
3503	318952	136173
3504	319045	136083
3505	319121	135986
3506	319200	135889
3507	319257	135784
3508	319339	135689
3509	319421	135594
3510	319501	135499
3511	319611	135416
3512	319706	135327
3513	319784	135230
3514	319880	135141
3515	319973	135051
3516	320058	134957
3517	320150	134867
3518	320239	134775
3519	320312	134676
3520	320387	134579
3521	320466	134482
3522	320557	134392
3523	320633	134294
3524	320721	134202
3525	320789	134101
3526	320866	134005
3527	320945	133909
3528	321057	133826
3529	321141	133733
3530	321218	133636
3531	321323	133551
3532	321397	133453
3533	321477	133357
3534	321555	133261
3535	321641	133168
3536	321709	133067
3537	321785	132970
3538	321869	132876
3539	321979	132793
3540	322093	132712
3541	322176	132618
3542	322267	132527
3543	322365	132438
3544	322457	132348
3545	322558	132261
3546	322633	132164
3547	322731	132076
3548	322830	131988
3549	322918	131896
3550	322995	131799
3551	323108	131717
3552	323186	131621
3553	323278	131530
3554	323345	131430
3555	323442	131341
3556	323513	131242
3557	323599	131149
3558	323685	131056
3559	323768	130962
3560	323861	130872
3561	323950	130780
3562	324045	130691
3563	324150	130606
3564	324221	130507
3565	324311	130415
3566	324391	130320
3567	324485	130230
3568	324583	130142
3569	324667	130049
3570	324732	129947
3571	324815	129853
3572	324901	129760
3573	324968	129660
3574	325048	129564
3575	325152	129479
3576	325235	129384
3577	325337	129298
3578	325413	129201
3579	325503	129110
3580	325595	129020
3581	325678	128925
3582	325760	128831
3583	325844	128737
3584	325909	128636
3585	325998	128544
3586	326075	128448
3587	326145	128349
3588	326235	128258
3589	326305	128158
3590	326400	128069
3591	326489	127977
3592	326566	127881
3593	326655	127790
3594	326728	127692
3595	326818	127600
3596	326908	127509
3597	327017	127425
3598	327158	127354
3599	327308	127286
3600	327464	127220
3601	327609	127151
3602	327753	127080
3603	327909	127014
3604	328041	126939
3605	328176	126865
3606	328328	126798
3607	328461	126723
3608	328608	126654
3609	328784	126595
3610	328886	126508
3611	328996	126425
3612	329080	126331
3613	329164	126237
3614	329264	126149
3615	329359	126060
3616	329481	125980
3617	329561	125885
3618	329649	125793
3619	329739	125701
3620	329844	125615
3621	329926	125521
3622	330005	125425
3623	330113	125341
3624	330210	125252
3625	330281	125153
3626	330372	125062
3627	330476	124976
3628	330560	124882
3629	330659	124794
3630	330747	124702
3631	330830	124608
3632	330917	124515
3633	331015	124426
3634	331099	124333
3635	331187	124240
3636	331289	124153
3637	331365	124057
3638	331469	123970
3639	331556	123878
3640	331636	123782
3641	331716	123687
3642	331803	123595
3643	331891	123502
3644	331962	123404
3645	332046	123310
3646	332150	123224
3647	332224	123126
3648	332322	123038
3649	332409	122946
3650	332512	122859
3651	332590	122763
3652	332666	122666
3653	332757	122575
3654	332832	122478
3655	332918	122385
3656	333009	122294
3657	333110	122207
3658	333187	122111
3659	333266	122015
3660	333355	121923
3661	333463	121838
3662	333561	121750
3663	333654	121660
3664	333720	121559
3665	333796	121463
3666	333897	121375
3667	333974	121279
3668	334081	121194
3669	334169	121102
3670	334250	121007
3671	334333	120913
3672	334414	120819
3673	334493	120723
3674	334599	120638
3675	334678	120542
3676	334751	120444
3677	334841	120353
3678	334921	120258
3679	335010	120166
3680	335100	120075
3681	335158	119972
3682	335243	119879
3683	335336	119789
3684	335433	119700
3685	335529	119610
3686	335633	119524
3687	335693	119422
3688	335791	119333
3689	335870	119238
3690	335960	119147
3691	336050	119055
3692	336143	118965
3693	336230	118873
3694	336305	118776
3695	336381	118680
3696	336453	118582
3697	336545	118491
3698	336664	118410
3699	336745	118316
3700	336832	118223
3701	336914	118129
3702	337001	118037
3703	337080	117941
3704	337159	117846
3705	337250	117755
3706	337329	117660
3707	337423	117570
3708	337517	117480
3709	337591	117383
3710	337696	117297
3711	337790	117207
3712	337853	117106
3713	337914	117005
3714	337998	116911
3715	338079	116817
3716	338144	116717
3717	338236	116626
3718	338319	116533
3719	338393	116436
3720	338470	116340
3721	338575	116254
3722	338640	116154
3723	338712	116057
3724	338782	115959
3725	338898	115876
3726	339037	115802
3727	339164	115723
3728	339312	115651
3729	339488	115589
3730	339611	115509
3731	339757	115437
3732	339904	115365
3733	340045	115291
3734	340165	115210
3735	340292	115131
3736	340462	115066
3737	340591	114988
3738	340667	114892
3739	340746	114796
3740	340817	114699
3741	340915	114610
3742	341002	114517
3743	341070	114418
3744	341150	114324
3745	341228	114228
3746	341307	114133
3747	341380	114036
3748	341450	113938
3749	341552	113850
3750	341638	113758
3751	341734	113668
3752	341832	113579
3753	341930	113490
3754	342022	113400
3755	342112	113308
3756	342205	113218
3757	342305	113130
3758	342377	113032
3759	342463	112940
3760	342532	112841
3761	342624	112750
3762	342699	112654
3763	342800	112566
3764	342904	112479
3765	342998	112389
3766	343075	112294
3767	343168	112203
3768	343259	112112
3769	343336	112017
3770	343425	111925
3771	343522	111836
3772	343601	111741
3773	343683	111646
3774	343770	111554
3775	343865	111464
3776	343955	111373
3777	344068	111289
3778	344173	111202
3779	344240	111104
3780	344312	111006
3781	344408	110917
3782	344485	110821
3783	344597	110737
3784	344690	110646
3785	344774	110553
3786	344876	110466
3787	344958	110372
3788	345057	110283
3789	345137	110189
3790	345232	110099
3791	345305	110002
3792	345391	109909
3793	345465	109813
3794	345548	109719
3795	345633	109626
3796	345720	109534
3797	345800	109439
3798	345875	109343
3799	345947	109246
3800	346024	109151
3801	346104	109056
3802	346197	108966
3803	346309	108881
3804	346413	108794
3805	346514	108706
3806	346609	108617
3807	346688	108522
3808	346770	108428
3809	346830	108327
3810	346910	108233
3811	346992	108139
3812	347100	108053
3813	347190	107962
3814	347295	107875
3815	347381	107782
3816	347481	107694
3817	347563	107600
3818	347648	107507
3819	347725	107412
3820	347814	107321
3821	347883	107223
3822	347969	107130
3823	348044	107034
3824	348127	106941
3825	348210	106847
3826	348285	106751
3827	348380	106662
3828	348465	106569
3829	348552	106476
3830	348640	106384
3831	348719	106290
3832	348809	106199
3833	348879	106101
3834	348984	106014
3835	349089	105928
3836	349196	105842
3837	349265	105744
3838	349349	105651
3839	349444	105561
3840	349518	105465
3841	349604	105372
3842	349699	105282
3843	349780	105188
3844	349855	105093
3845	349938	104999
3846	350036	104910
3847	350129	104820
3848	350207	104725
3849	350307	104637
3850	350383	104541
3851	350473	104450
3852	350588	104366
3853	350757	104299
3854	350883	104218
3855	351036	104145
3856	351207	104078
3857	351355	104004
3858	351468	103919
3859	351583	103835
3860	351720	103757
3861	351842	103675
3862	351957	103592
3863	352110	103519
3864	352243	103440
3865	352406	103370
3866	352485	103275
3867	352570	103182
3868	352650	103088
3869	352730	102993
3870	352822	102902
3871	352890	102804
3872	352948	102703
3873	353035	102611
3874	353110	102515
3875	353195	102423
3876	353289	102332
3877	353391	102244
3878	353476	102152
3879	353580	102064
3880	353646	101965
3881	353727	101872
3882	353827	101783
3883	353889	101684
3884	353979	101592
3885	354051	101496
3886	354125	101399
3887	354203	101305
3888	354293	101213
3889	354394	101125
3890	354463	101028
3891	354567	100940
3892	354651	100847
3893	354737	100754
3894	354811	100659
3895	354892	100564
3896	354964	100468
3897	355052	100376
3898	355138	100283
3899	355231	100193
3900	355309	100098
3901	355400	100007
3902	355494	99917
3903	355567	99821
3904	355638	99724
3905	355721	99631
3906	355819	99541
3907	355902	99448
3908	355982	99354
3909	356055	99258
3910	356140	99165
3911	356213	99069
3912	356309	98979
3913	356396	98887
3914	356482	98795
3915	356558	98700
3916	356650	98609
3917	356741	98518
3918	356813	98421
3919	356901	98329
3920	356992	98238
3921	357077	98146
3922	357156	98051
3923	357237	97958
3924	357325	97866
3925	357412	97774
3926	357524	97688
3927	357598	97593
3928	357693	97503
3929	357794	97414
3930	357867	97318
3931	357972	97231
3932	358050	97136
3933	358146	97047
3934	358227	96953
3935	358300	96857
3936	358373	96761
3937	358466	96671
3938	358552	96578
3939	358634	96485
3940	358740	96398
3941	358814	96302
3942	358902	96210
3943	358990	96119
3944	359063	96023
3945	359144	95929
3946	359225	95835
3947	359314	95744
3948	359409	95654
3949	359502	95563
3950	359596	95473
3951	359670	95378
3952	359764	95287
3953	359851	95195
3954	359944	95105
3955	360030	95013
3956	360113	94919
3957	360198	94827
3958	360291	94736
3959	360358	94639
3960	360447	94548
3961	360540	94457
3962	360670	94376
3963	360753	94283
3964	360822	94186
3965	360906	94094
3966	360997	94003
3967	361093	93913
3968	361157	93815
3969	361253	93725
3970	361337	93632
3971	361393	93532
3972	361464	93436
3973	361566	93348
3974	361658	93257
3975	361745	93165
3976	361843	93076
3977	361935	92986
3978	362009	92890
3979	362108	92801
3980	362180	92705
3981	362266	92613
3982	362369	92525
3983	362512	92447
3984	362675	92375
3985	362794	92291
3986	362965	92220
3987	363107	92142
3988	363249	92064
3989	363421	91993
3990	363569	91917
3991	363694	91834
3992	363834	91756
3993	363965	91674
3994	364115	91598
3995	364271	91523
3996	364365	91433
3997	364468	91345
3998	364546	91250
3999	364644	91161
4000	364726	91067
4001	364824	90978
4002	364930	90890
4003	365020	90799
4004	365104	90706
4005	365172	90609
4006	365270	90519
4007	365356	90427
4008	365434	90333
4009	365513	90238
4010	365611	90149
4011	365677	90052
4012	365755	89957
4013	365837	89864
4014	365959	89780
4015	366044	89688
4016	366121	89593
4017	366207	89501
4018	366282	89406
4019	366371	89314
4020	366446	89219
4021	366533	89127
4022	366622	89035
4023	366697	88940
4024	366767	88844
4025	366839	88748
4026	366945	88661
4027	367028	88567
4028	367111	88474
4029	367176	88377
4030	367260	88284
4031	367336	88190
4032	367404	88093
4033	367475	87997
4034	367547	87901
4035	367643	87811
4036	367720	87717
4037	367802	87624
4038	367886	87531
4039	368009	87447
4040	368080	87351
4041	368163	87258
4042	368243	87165
4043	368345	87076
4044	368422	86982
4045	368532	86895
4046	368612	86802
4047	368729	86717
4048	368814	86624
4049	368895	86531
4050	368975	86437
4051	369073	86347
4052	369133	86249
4053	369196	86151
4054	369266	86055
4055	369361	85965
4056	369466	85877
4057	369556	85786
4058	369633	85692
4059	369713	85598
4060	369780	85502
4061	369855	85407
4062	369939	85314
4063	370052	85228
4064	370127	85133
4065	370220	85043
4066	370303	84950
4067	370388	84858
4068	370478	84766
4069	370563	84674
4070	370657	84583
4071	370739	84490
4072	370830	84399
4073	370914	84307
4074	371006	84216
4075	371119	84130
4076	371226	84042
4077	371313	83950
4078	371396	83857
4079	371492	83767
4080	371568	83673
4081	371664	83583
4082	371749	83491
4083	371839	83399
4084	371922	83307
4085	372006	83214
4086	372101	83124
4087	372204	83035
4088	372277	82940
4089	372371	82850
4090	372452	82757
4091	372529	82662
4092	372640	82576
4093	372726	82484
4094	372808	82391
4095	372879	82295
4096	372975	82205
4097	373044	82109
4098	373133	82018
4099	373223	81927
4100	373316	81836
4101	373405	81744
4102	373485	81651
4103	373577	81560
4104	373677	81471
4105	373758	81378
4106	373852	81288
4107	373955	81199
4108	374048	81109
4109	374130	81016
4110	374214	80923
4111	374294	80830
4112	374437	80750
4113	374595	80673
4114	374754	80597
4115	374879	80513
4116	375053	80440
4117	375184	80357
4118	375347	80281
4119	375463	80196
4120	375587	80111
4121	375776	80041
4122	375930	79963
4123	376071	79883
4124	376181	79796
4125	376292	79709
4126	376394	79620
4127	376463	79524
4128	376555	79433
4129	376640	79340
4130	376717	79246
4131	376820	79157
4132	376897	79063
4133	376994	78973
4134	377090	78883
4135	377188	78793
4136	377271	78700
4137	377362	78609
4138	377440	78515
4139	377530	78424
4140	377611	78330
4141	377701	78239
4142	377776	78145
4143	377868	78053
4144	377952	77961
4145	378049	77871
4146	378123	77776
4147	378231	77688
4148	378314	77595
4149	378387	77501
4150	378461	77406
4151	378529	77310
4152	378618	77218
4153	378722	77130
4154	378819	77040
4155	378910	76949
4156	378992	76856
4157	379075	76763
4158	379174	76673
4159	379255	76580
4160	379349	76489
4161	379454	76401
4162	379532	76307
4163	379626	76216
4164	379713	76125
4165	379798	76032
4166	379878	75939
4167	379968	75847
4168	380050	75754
4169	380115	75658
4170	380209	75567
4171	380290	75474
4172	380369	75381
4173	380460	75289
4174	380535	75195
4175	380624	75104
4176	380715	75012
4177	380801	74920
4178	380890	74829
4179	380994	74740
4180	381072	74646
4181	381151	74553
4182	381243	74462
4183	381309	74366
4184	381404	74275
4185	381531	74191
4186	381634	74102
4187	381724	74011
4188	381808	73918
4189	381881	73824
4190	381960	73730
4191	382047	73638
4192	382151	73550
4193	382236	73457
4194	382328	73366
4195	382423	73276
4196	382516	73185
4197	382606	73094
4198	382697	73003
4199	382767	72908
4200	382857	72816
4201	382931	72722
4202	383017	72630
4203	383090	72535
4204	383170	72442
4205	383250	72349
4206	383340	72257
4207	383431	72166
4208	383498	72071
4209	383592	71980
4210	383692	71891
4211	383786	71800
4212	383876	71709
4213	383963	71617
4214	384063	71527
4215	384156	71437
4216	384223	71341
4217	384298	71247
4218	384365	71151
4219	384466	71062
4220	384542	70968
4221	384648	70880
4222	384727	70786
4223	384813	70694
4224	384901	70603
4225	384996	70512
4226	385069	70418
4227	385156	70326
4228	385255	70236
4229	385342	70145
4230	385414	70050
4231	385496	69957
4232	385572	69863
4233	385665	69773
4234	385766	69683
4235	385855	69592
4236	385946	69501
4237	386042	69411
4238	386167	69326
4239	386329	69247
4240	386460	69163
4241	386598	69080
4242	386761	69002
4243	386919	68923
4244	387069	68842
4245	387219	68761
4246	387356	68678
4247	387488	68594
4248	387648	68515
4249	387763	68428
4250	387871	68340
4251	387978	68252
4252	388087	68163
4253	388174	68071
4254	388263	67980
4255	388326	67884
4256	388406	67790
4257	388465	67694
4258	388522	67596
4259	388623	67507
4260	388734	67419
4261	388840	67330
4262	388923	67238
4263	389006	67145
4264	389093	67053
4265	389178	66961
4266	389254	66867
4267	389341	66775
4268	389419	66682
4269	389503	66589
4270	389578	66495
4271	389669	66404
4272	389749	66311
4273	389830	66218
4274	389920	66126
4275	390011	66035
4276	390099	65943
4277	390191	65852
4278	390257	65757
4279	390327	65662
4280	390413	65570
4281	390506	65479
4282	390589	65386
4283	390687	65296
4284	390765	65203
4285	390890	65118
4286	390973	65025
4287	391064	64934
4288	391151	64842
4289	391245	64751
4290	391323	64658
4291	391394	64563
4292	391470	64469
4293	391566	64379
4294	391624	64282
4295	391700	64189
4296	391799	64099
4297	391886	64007
4298	391991	63918
4299	392063	63824
4300	392144	63731
4301	392213	63636
4302	392288	63542
4303	392377	63451
4304	392455	63358
4305	392547	63266
4306	392630	63174
4307	392721	63083
4308	392800	62990
4309	392891	62899
4310	392976	62806
4311	393067	62715
4312	393141	62621
4313	393217	62528
4314	393312	62437
4315	393403	62346
4316	393482	62253
4317	393563	62160
4318	393639	62067
4319	393739	61977
4320	393832	61886
4321	393931	61796
4322	394034	61707
4323	394107	61613
4324	394201	61522
4325	394269	61427
4326	394332	61332
4327	394416	61240
4328	394507	61149
4329	394588	61056
4330	394664	60962
4331	394748	60870
4332	394836	60779
4333	394920	60686
4334	395005	60594
4335	395098	60503
4336	395174	60410
4337	395263	60319
4338	395340	60225
4339	395412	60131
4340	395498	60040
4341	395579	59947
4342	395639	59851
4343	395727	59759
4344	395793	59665
4345	395879	59573
4346	395947	59478
4347	396043	59388
4348	396126	59295
4349	396228	59206
4350	396333	59117
4351	396425	59026
4352	396513	58935
4353	396603	58843
4354	396687	58751
4355	396767	58658
4356	396843	58565
4357	396940	58475
4358	397012	58381
4359	397105	58290
4360	397198	58199
4361	397284	58108
4362	397380	58017
4363	397469	57926
4364	397567	57836
4365	397663	57745
4366	397739	57652
4367	397828	57561
4368	397902	57467
4369	398015	57379
4370	398215	57304
4371	398395	57226
4372	398535	57141
4373	398663	57056
4374	398811	56973
4375	398959	56890
4376	399092	56804
4377	399223	56719
4378	399348	56632
4379	399493	56549
4380	399658	56468
4381	399760	56378
4382	399866	56289
4383	399962	56199
4384	400039	56105
4385	400113	56012
4386	400179	55917
4387	400261	55825
4388	400362	55735
4389	400454	55644
4390	400553	55553
4391	400643	55462
4392	400715	55368
4393	400786	55274
4394	400866	55181
4395	400939	55088
4396	401012	54994
4397	401076	54899
4398	401142	54804
4399	401245	54715
4400	401320	54621
4401	401417	54531
4402	401497	54438
4403	401573	54345
4404	401661	54253
4405	401744	54161
4406	401824	54068
4407	401889	53974
4408	401954	53879
4409	402038	53787
4410	402127	53696
4411	402216	53604
4412	402293	53511
4413	402406	53423
4414	402484	53330
4415	402549	53235
4416	402651	53145
4417	402726	53052
4418	402813	52961
4419	402897	52868
4420	402979	52776
4421	403059	52683
4422	403151	52592
4423	403237	52501
4424	403332	52410
4425	403437	52321
4426	403508	52227
4427	403595	52135
4428	403680	52043
4429	403755	51950
4430	403842	51858
4431	403939	51768
4432	404033	51677
4433	404111	51584
4434	404188	51491
4435	404264	51398
4436	404345	51306
4437	404434	51215
4438	404528	51124
4439	404609	51031
4440	404691	50939
4441	404755	50845
4442	404836	50752
4443	404919	50660
4444	404985	50566
4445	405048	50471
4446	405123	50378
4447	405201	50285
4448	405289	50194
4449	405373	50102
4450	405452	50009
4451	405553	49919
4452	405656	49830
4453	405744	49738
4454	405813	49644
4455	405912	49554
4456	405990	49462
4457	406070	49369
4458	406156	49278
4459	406240	49186
4460	406329	49094
4461	406412	49002
4462	406507	48912
4463	406600	48821
4464	406667	48727
4465	406746	48634
4466	406824	48542
4467	406894	48448
4468	406970	48355
4469	407050	48263
4470	407133	48171
4471	407213	48078
4472	407293	47986
4473	407372	47894
4474	407455	47802
4475	407537	47709
4476	407658	47622
4477	407745	47530
4478	407840	47440
4479	407934	47349
4480	408004	47256
4481	408085	47163
4482	408175	47072
4483	408254	46980
4484	408346	46889
4485	408420	46796
4486	408515	46705
4487	408631	46617
4488	408741	46528
4489	408824	46436
4490	408911	46345
4491	408982	46251
4492	409075	46161
4493	409161	46069
4494	409248	45977
4495	409328	45885
4496	409417	45794
4497	409485	45700
4498	409557	45607
4499	409649	45516
4500	409777	45429
4501	409926	45345
4502	410049	45257
4503	410187	45171
4504	410321	45085
4505	410440	44997
4506	410598	44913
4507	410757	44829
4508	410896	44743
4509	411024	44656
4510	411178	44572
4511	411336	44488
4512	411528	44408
4513	411636	44318
4514	411722	44227
4515	411818	44136
4516	411891	44043
4517	411953	43948
4518	412020	43855
4519	412098	43762
4520	412181	43670
4521	412276	43579
4522	412347	43486
4523	412442	43395
4524	412526	43303
4525	412621	43213
4526	412705	43121
4527	412793	43029
4528	412907	42940
4529	412982	42848
4530	413063	42755
4531	413151	42664
4532	413262	42575
4533	413330	42481
4534	413424	42390
4535	413501	42298
4536	413588	42206
4537	413687	42116
4538	413763	42023
4539	413849	41931
4540	413935	41840
4541	414008	41747
4542	414092	41655
4543	414173	41563
4544	414243	41469
4545	414314	41376
4546	414412	41286
4547	414502	41195
4548	414611	41105
4549	414712	41015
4550	414816	40925
4551	414899	40833
4552	415009	40744
4553	415104	40653
4554	415167	40559
4555	415236	40466
4556	415317	40374
4557	415411	40283
4558	415504	40192
4559	415612	40102
4560	415683	40009
4561	415763	39917
4562	415843	39825
4563	415931	39734
4564	416022	39642
4565	416085	39549
4566	416178	39458
4567	416262	39366
4568	416363	39276
4569	416428	39182
4570	416521	39091
4571	416604	38999
4572	416682	38907
4573	416771	38816
4574	416856	38724
4575	416949	38633
4576	417062	38544
4577	417144	38452
4578	417227	38360
4579	417318	38269
4580	417415	38178
4581	417504	38087
4582	417584	37995
4583	417661	37902
4584	417737	37810
4585	417824	37719
4586	417912	37627
4587	418007	37536
4588	418110	37446
4589	418194	37355
4590	418271	37262
4591	418359	37171
4592	418426	37078
4593	418522	36987
4594	418621	36897
4595	418711	36805
4596	418821	36716
4597	418898	36623
4598	418984	36532
4599	419092	36442
4600	419183	36351
4601	419258	36259
4602	419335	36166
4603	419402	36073
4604	419468	35980
4605	419564	35889
4606	419660	35799
4607	419739	35707
4608	419823	35615
4609	419899	35522
4610	419990	35431
4611	420059	35338
4612	420143	35247
4613	420223	35155
4614	420306	35063
4615	420387	34971
4616	420455	34878
4617	420532	34786
4618	420619	34694
4619	420717	34604
4620	420794	34512
4621	420874	34420
4622	420957	34328
4623	421038	34236
4624	421138	34146
4625	421237	34055
4626	421308	33963
4627	421375	33870
4628	421470	33779
4629	421564	33688
4630	421736	33604
4631	421893	33518
4632	422087	33435
4633	422294	33353
4634	422452	33267
4635	422619	33182
4636	422766	33095
4637	422909	33008
4638	423069	32922
4639	423207	32835
4640	423377	32749
4641	423508	32661
4642	423625	32572
4643	423713	32481
4644	423823	32391
4645	423916	32300
4646	424009	32209
4647	424091	32117
4648	424195	32026
4649	424277	31934
4650	424396	31845
4651	424494	31754
4652	424610	31665
4653	424715	31575
4654	424851	31487
4655	424942	31396
4656	425022	31304
4657	425096	31211
4658	425186	31120
4659	425271	31028
4660	425360	30936
4661	425444	30845
4662	425541	30754
4663	425637	30663
4664	425738	30572
4665	425829	30481
4666	425910	30389
4667	425998	30298
4668	426066	30205
4669	426148	30113
4670	426248	30022
4671	426330	29930
4672	426414	29838
4673	426497	29747
4674	426593	29656
4675	426682	29564
4676	426776	29473
4677	426853	29381
4678	426960	29291
4679	427060	29200
4680	427157	29109
4681	427237	29017
4682	427316	28925
4683	427409	28834
4684	427510	28744
4685	427613	28653
4686	427688	28561
4687	427780	28470
4688	427865	28378
4689	427968	28287
4690	428061	28196
4691	428155	28105
4692	428255	28015
4693	428367	27925
4694	428477	27835
4695	428587	27745
4696	428702	27655
4697	428783	27563
4698	428865	27471
4699	428947	27379
4700	429034	27288
4701	429142	27197
4702	429236	27106
4703	429331	27015
4704	429400	26923
4705	429483	26831
4706	429584	26740
4707	429670	26649
4708	429758	26557
4709	429870	26467
4710	429960	26376
4711	430037	26284
4712	430137	26193
4713	430235	26102
4714	430320	26010
4715	430419	25920
4716	430500	25828
4717	430581	25736
4718	430675	25645
4719	430750	25552
4720	430842	25461
4721	430938	25370
4722	431023	25279
4723	431111	25187
4724	431199	25096
4725	431299	25005
4726	431387	24914
4727	431463	24821
4728	431522	24728
4729	431593	24636
4730	431682	24545
4731	431767	24453
4732	431864	24362
4733	431954	24271
4734	432048	24180
4735	432129	24088
4736	432201	23995
4737	432268	23903
4738	432355	23811
4739	432440	23720
4740	432525	23628
4741	432637	23538
4742	432740	23448
4743	432845	23357
4744	432939	23266
4745	433021	23174
4746	433092	23082
4747	433190	22991
4748	433290	22900
4749	433374	22809
4750	433475	22718
4751	433604	22629
4752	433769	22541
4753	433927	22453
4754	434118	22367
4755	434265	22279
4756	434439	22192
4757	434630	22106
4758	434829	22020
4759	434966	21931
4760	435122	21842
4761	435302	21755
4762	435456	21667
4763	435567	21577
4764	435665	21486
4765	435742	21394
4766	435840	21302
4767	435949	21212
4768	436037	21120
4769	436144	21030
4770	436218	20937
4771	436311	20846
4772	436421	20755
