iter	R2	RMSE
878	0.9485417486	0.02482642752
879	0.9485587598	0.0248223236
880	0.9485884506	0.02481515911
881	0.9486062388	0.02481086575
882	0.9486240434	0.0248065677
883	0.9486513066	0.02479998491
884	0.9486971376	0.02478891489
885	0.9487139874	0.02478484375
886	0.9487235653	0.02478252928
887	0.948729387	0.0247811224
888	0.9487627881	0.02477304904
889	0.9487757817	0.02476990767
890	0.9488048483	0.02476287896
891	0.9488154968	0.02476030352
892	0.9488417114	0.02475396209
893	0.9488703912	0.02474702247
894	0.9488788203	0.02474498254
895	0.9488926255	0.02474164114
896	0.9489044776	0.02473877211
897	0.9489220325	0.02473452199
898	0.9489393371	0.02473033175
899	0.9489693997	0.02472305052
900	0.9489804036	0.02472038483
901	0.9490070472	0.02471392922
902	0.9490124437	0.02471262145
903	0.9490279663	0.02470885942
904	0.9490456615	0.02470457014
905	0.9490699839	0.02469867324
906	0.9490885754	0.02469416483
907	0.9491008255	0.02469119374
908	0.9491189611	0.02468679455
909	0.9491367056	0.02468248948
910	0.9491549416	0.0246780644
911	0.9491735133	0.02467355702
912	0.9491987223	0.02466743746
913	0.94922647	0.02466069984
914	0.949252543	0.0246543672
915	0.9492787373	0.02464800346
916	0.9492865277	0.02464611052
917	0.9493109752	0.0246401692
918	0.9493355359	0.02463419895
919	0.9493543311	0.0246296292
920	0.9493699228	0.0246258377
921	0.949407853	0.02461661157
922	0.949424608	0.02461253499
923	0.9494389951	0.02460903399
924	0.9494479513	0.02460685433
925	0.949465493	0.02460258462
926	0.9494763354	0.02459994521
927	0.9495102948	0.0245916764
928	0.9495289581	0.02458713088
929	0.9495396712	0.02458452128
930	0.9495499714	0.024582012
931	0.9495647705	0.02457840626
932	0.9495745921	0.02457601298
933	0.9495920191	0.0245717659
934	0.9495990441	0.02457005364
935	0.9496216141	0.02456455167
936	0.9496319641	0.02456202821
937	0.9496466124	0.02455845633
938	0.9496514319	0.024557281
939	0.949659484	0.02455531725
940	0.9496709827	0.02455251264
941	0.9496914362	0.0245475231
942	0.9496918132	0.02454743114
943	0.9497161913	0.02454148287
944	0.9497399669	0.02453568022
945	0.9497763659	0.02452679409
946	0.9497821755	0.02452537547
947	0.9497999802	0.02452102738
948	0.9498175792	0.02451672874
949	0.9498375508	0.02451184967
950	0.9498560028	0.02450734097
951	0.949870859	0.0245037103
952	0.9498938652	0.0244980868
953	0.9499183331	0.0244921046
954	0.9499462013	0.02448528927
955	0.9499673363	0.02448011933
956	0.9499775848	0.02447761199
957	0.9499918755	0.02447411528
958	0.9500240748	0.02446623481
959	0.950045485	0.02446099345
960	0.9500575791	0.02445803225
961	0.9500765306	0.02445339129
962	0.9501038788	0.02444669256
963	0.9501168225	0.02444352147
964	0.9501379287	0.02443834973
965	0.9501606936	0.02443277033
966	0.9501744434	0.02442939982
967	0.9501794915	0.02442816224
968	0.950189925	0.02442560423
969	0.9501972732	0.02442380246
970	0.950217676	0.02441879908
971	0.9502245606	0.02441711053
972	0.9502369402	0.02441407396
973	0.9502438125	0.0244123881
974	0.9502550996	0.024409619
975	0.9502616122	0.02440802109
976	0.9502708834	0.02440574616
977	0.9503075022	0.02439675875
978	0.9503107346	0.02439596525
979	0.9503210963	0.02439342146
980	0.9503313234	0.02439091049
981	0.9503467681	0.02438711795
982	0.950379379	0.02437910824
983	0.9503860406	0.02437747172
984	0.9504002938	0.02437396986
985	0.9504097543	0.02437164525
986	0.9504170083	0.02436986266
987	0.9504262872	0.02436758228
988	0.9504438034	0.02436327691
989	0.9504699392	0.0243568515
990	0.9505098013	0.02434704826
991	0.9505160656	0.02434550733
992	0.950532235	0.02434152943
993	0.9505507203	0.02433698099
994	0.9505604838	0.02433457826
995	0.9505719039	0.02433176756
996	0.9505880725	0.02432778761
997	0.95061491	0.02432118004
998	0.9506429986	0.02431426251
999	0.9506584977	0.02431044462
1000	0.9506841152	0.02430413298
1001	0.9506960762	0.02430118545
1002	0.9507145764	0.02429662578
1003	0.9507283511	0.02429323023
1004	0.9507472992	0.02428855863
1005	0.9507646324	0.0242842844
1006	0.9507782373	0.024280929
1007	0.950803839	0.02427461356
1008	0.9508205131	0.02427049951
1009	0.9508350488	0.02426691248
1010	0.9508467445	0.02426402594
1011	0.9508536464	0.02426232234
1012	0.9508642742	0.02425969887
1013	0.9508780629	0.02425629468
1014	0.9509060279	0.02424938917
1015	0.9509237212	0.02424501909
1016	0.9509311675	0.02424317969
1017	0.9509508608	0.02423831431
1018	0.9509666103	0.02423442258
1019	0.9509952168	0.02422735225
1020	0.9510311053	0.02421847922
1021	0.9510420197	0.02421578011
1022	0.9510652376	0.02421003737
1023	0.9510755424	0.02420748815
1024	0.9510937461	0.02420298418
1025	0.9511310383	0.02419375475
1026	0.9511525376	0.02418843228
1027	0.9511889148	0.02417942391
1028	0.9511959006	0.02417769359
1029	0.9512055998	0.02417529095
1030	0.9512286205	0.02416958747
1031	0.9512580702	0.02416228919
1032	0.9512747344	0.02415815845
1033	0.9512751615	0.02415805257
1034	0.9512812571	0.02415654141
1035	0.9513067078	0.02415023089
1036	0.9513355506	0.0241430773
1037	0.9513595034	0.02413713491
1038	0.9513784177	0.02413244149
1039	0.9513946505	0.02412841272
1040	0.9514121047	0.02412408008
1041	0.9514452751	0.02411584406
1042	0.9514582897	0.02411261183
1043	0.9514734094	0.02410885626
1044	0.9514962989	0.02410316964
1045	0.95150574	0.02410082372
1046	0.9515130611	0.02409900442
1047	0.9515392745	0.02409248923
1048	0.9515665511	0.02408570793
1049	0.9515802336	0.02408230557
1050	0.9515964704	0.02407826743
1051	0.951621289	0.02407209365
1052	0.9516305741	0.02406978352
1053	0.9516362987	0.02406835911
1054	0.9516480373	0.02406543808
1055	0.9516653687	0.02406112465
1056	0.9516788367	0.02405777221
1057	0.951693361	0.02405415631
1058	0.9517018651	0.02405203891
1059	0.9517091518	0.02405022448
1060	0.951723901	0.02404655145
1061	0.9517333444	0.02404419943
1062	0.9517441341	0.02404151183
1063	0.951751497	0.02403967762
1064	0.9517856186	0.02403117563
1065	0.9517995869	0.02402769431
1066	0.9518093691	0.02402525599
1067	0.9518234454	0.02402174691
1068	0.9518542233	0.02401407244
1069	0.9518714062	0.02400978683
1070	0.9518860417	0.02400613598
1071	0.9519024561	0.02400204068
1072	0.9519281601	0.02399562631
1073	0.9519426062	0.02399202058
1074	0.9519563592	0.02398858734
1075	0.9519828476	0.02398197347
1076	0.9519983716	0.02397809646
1077	0.9520107923	0.02397499404
1078	0.9520173933	0.02397334506
1079	0.9520425352	0.02396706349
1080	0.9520563234	0.02396361786
1081	0.9520737902	0.02395925227
1082	0.9520782087	0.02395814778
1083	0.9521072999	0.02395087471
1084	0.9521163513	0.02394861133
1085	0.9521375832	0.02394330126
1086	0.952151722	0.02393976451
1087	0.9521631988	0.02393689328
1088	0.9521745829	0.02393404487
1089	0.952181479	0.02393231926
1090	0.9521882397	0.02393062738
1091	0.9522090353	0.02392542254
1092	0.9522235517	0.02392178862
1093	0.9522335708	0.02391928019
1094	0.9522508402	0.02391495593
1095	0.952265165	0.02391136841
1096	0.952268813	0.02391045471
1097	0.9522777505	0.02390821603
1098	0.9522859898	0.02390615204
1099	0.9523018181	0.0239021865
1100	0.9523175383	0.02389824738
1101	0.9523291737	0.02389533138
1102	0.9523391566	0.02389282926
1103	0.9523527725	0.02388941613
1104	0.9523614917	0.0238872302
1105	0.9523746662	0.02388392694
1106	0.9523748737	0.02388387492
1107	0.9523839547	0.02388159775
1108	0.9523995941	0.0238776755
1109	0.9524142561	0.02387399779
1110	0.9524248035	0.02387135179
1111	0.9524378191	0.02386808622
1112	0.9524523091	0.02386445019
1113	0.9524639979	0.02386151667
1114	0.9524775216	0.02385812221
1115	0.9524873785	0.0238556478
1116	0.9524918137	0.02385453435
1117	0.9525065465	0.02385083529
1118	0.9525294897	0.02384507365
1119	0.9525352531	0.02384362607
1120	0.952537873	0.02384296802
1121	0.9525422599	0.02384186611
1122	0.9525542913	0.02383884375
1123	0.9525740466	0.02383388026
1124	0.9525825544	0.02383174237
1125	0.9525931465	0.02382908045
1126	0.952616288	0.0238232637
1127	0.9526235799	0.02382143055
1128	0.9526380765	0.02381778572
1129	0.9526441281	0.02381626404
1130	0.9526497684	0.02381484568
1131	0.9526789682	0.0238075015
1132	0.9526977224	0.02380278338
1133	0.9526984944	0.02380258912
1134	0.952706976	0.02380045503
1135	0.9527104807	0.02379957313
1136	0.9527249516	0.02379593143
1137	0.952745212	0.02379083184
1138	0.9527606874	0.02378693591
1139	0.9527850557	0.02378079991
1140	0.9527967839	0.02377784614
1141	0.9528063312	0.02377544137
1142	0.9528101497	0.02377447951
1143	0.9528231818	0.02377119646
1144	0.9528292697	0.02376966264
1145	0.9528428406	0.02376624315
1146	0.9528585198	0.02376229184
1147	0.9528660524	0.02376039331
1148	0.9528848248	0.0237556612
1149	0.9528962093	0.02375279099
1150	0.9529057088	0.02375039574
1151	0.9529170114	0.02374754552
1152	0.9529319692	0.02374377304
1153	0.9529635301	0.02373581115
1154	0.9529698785	0.02373420932
1155	0.9529790138	0.0237319041
1156	0.9529888918	0.02372941121
1157	0.9529953246	0.02372778764
1158	0.9530087613	0.02372439599
1159	0.9530169465	0.02372232969
1160	0.9530299562	0.02371904507
1161	0.9530396741	0.02371659126
1162	0.9530578709	0.02371199582
1163	0.9530610435	0.02371119451
1164	0.9530659296	0.02370996037
1165	0.9530965564	0.02370222315
1166	0.9531195016	0.02369642488
1167	0.9531252306	0.02369497692
1168	0.9531358691	0.02369228791
1169	0.9531383463	0.02369166173
1170	0.9531563054	0.02368712153
1171	0.9531631107	0.02368540088
1172	0.9531713356	0.02368332113
1173	0.9531919474	0.02367810841
1174	0.9532013038	0.02367574179
1175	0.9532045579	0.02367491865
1176	0.9532189236	0.02367128438
1177	0.9532360126	0.02366696046
1178	0.9532360342	0.02366695499
1179	0.9532490925	0.0236636504
1180	0.953267338	0.02365903233
1181	0.9532706875	0.02365818447
1182	0.9532893718	0.02365345423
1183	0.9533048518	0.02364953451
1184	0.9533156166	0.02364680835
1185	0.9533227654	0.02364499774
1186	0.953346469	0.02363899329
1187	0.9533507946	0.0236378974
1188	0.9533552774	0.02363676162
1189	0.9533734075	0.02363216753
1190	0.9533874677	0.02362860414
1191	0.9534064587	0.02362379025
1192	0.9534317378	0.02361738088
1193	0.9534332916	0.02361698687
1194	0.9534411135	0.02361500329
1195	0.9534474803	0.02361338859
1196	0.9534578621	0.0236107554
1197	0.9534593754	0.02361037157
1198	0.9534688757	0.02360796165
1199	0.9534935967	0.0236016896
1200	0.9535014963	0.02359968502
1201	0.9535134433	0.02359665307
1202	0.953526923	0.02359323165
1203	0.953540479	0.02358979037
1204	0.9535458984	0.02358841449
1205	0.953568464	0.02358268462
1206	0.9535925858	0.02357655807
1207	0.953604278	0.02357358788
1208	0.9536221651	0.02356904323
1209	0.953633683	0.02356611636
1210	0.9536550423	0.02356068771
1211	0.9536784414	0.02355473918
1212	0.9536815744	0.02355394259
1213	0.9536835838	0.02355343169
1214	0.9536861552	0.02355277784
1215	0.9537197727	0.02354422825
1216	0.9537305152	0.02354149557
1217	0.9537325105	0.02354098796
1218	0.953733031	0.02354085555
1219	0.9537446195	0.02353790722
1220	0.9537673435	0.02353212476
1221	0.9537755931	0.02353002516
1222	0.9537865116	0.02352724603
1223	0.9538080078	0.02352177354
1224	0.9538100121	0.02352126324
1225	0.9538224948	0.02351808473
1226	0.9538401416	0.02351359058
1227	0.9538414941	0.02351324609
1228	0.953864241	0.02350745172
1229	0.95388474	0.02350222874
1230	0.9538848691	0.02350219584
1231	0.9538895087	0.02350101354
1232	0.9538968104	0.02349915274
1233	0.9539035078	0.02349744583
1234	0.9539251449	0.02349193048
1235	0.9539408764	0.02348791967
1236	0.9539555837	0.02348416936
1237	0.9539683298	0.02348091867
1238	0.9539724709	0.02347986246
1239	0.9539946276	0.0234742104
1240	0.9540003998	0.02347273774
1241	0.954011264	0.02346996568
1242	0.9540236365	0.02346680837
1243	0.9540506469	0.02345991416
1244	0.954061023	0.02345726518
1245	0.9540667706	0.02345579774
1246	0.9540753304	0.0234536121
1247	0.9540832383	0.02345159275
1248	0.9540927108	0.02344917363
1249	0.9541047746	0.02344609237
1250	0.9541109513	0.02344451459
1251	0.9541202575	0.02344213722
1252	0.9541328695	0.02343891495
1253	0.9541505948	0.02343438555
1254	0.9541770727	0.02342761794
1255	0.954185698	0.02342541292
1256	0.9542082976	0.02341963447
1257	0.9542166654	0.02341749458
1258	0.9542223185	0.0234160488
1259	0.9542311565	0.0234137883
1260	0.9542424801	0.02341089174
1261	0.9542482489	0.02340941594
1262	0.9542521638	0.02340841438
1263	0.9542594414	0.02340655239
1264	0.9542731529	0.02340304387
1265	0.9542802215	0.02340123493
1266	0.9543026222	0.02339550144
1267	0.954311611	0.02339320036
1268	0.9543301555	0.02338845232
1269	0.9543302534	0.02338842725
1270	0.9543302759	0.02338842149
1271	0.9543357836	0.02338701115
1272	0.954367696	0.02337883772
1273	0.9543771857	0.02337640665
1274	0.9543905324	0.02337298708
1275	0.9543963474	0.02337149707
1276	0.9544045976	0.02336938288
1277	0.9544160082	0.02336645853
1278	0.9544407046	0.02336012795
1279	0.9544703068	0.02335253758
1280	0.9544752705	0.02335126459
1281	0.9544895887	0.02334759215
1282	0.9545030732	0.023344133
1283	0.954516239	0.02334075513
1284	0.9545258399	0.02333829155
1285	0.9545280145	0.02333773354
1286	0.9545395935	0.02333476198
1287	0.9545603364	0.02332943771
1288	0.9545605383	0.02332938588
1289	0.954566535	0.02332784644
1290	0.9545890537	0.0233220646
1291	0.9545956943	0.0233203593
1292	0.9546030873	0.02331846065
1293	0.9546077427	0.02331726498
1294	0.9546207674	0.02331391945
1295	0.9546307115	0.02331136487
1296	0.9546530805	0.02330561742
1297	0.9546685185	0.02330164998
1298	0.9546826893	0.0232980076
1299	0.9547071042	0.02329173081
1300	0.9547101596	0.02329094516
1301	0.9547255808	0.02328697955
1302	0.9547493496	0.02328086598
1303	0.9547734476	0.02327466611
1304	0.9547801752	0.02327293494
1305	0.9547912489	0.02327008518
1306	0.9548073282	0.02326594659
1307	0.9548230734	0.02326189328
1308	0.9548405656	0.02325738942
1309	0.9548590852	0.02325262009
1310	0.954872618	0.02324913437
1311	0.954878495	0.02324762043
1312	0.9548786143	0.02324758971
1313	0.9548938676	0.02324365995
1314	0.9549074227	0.02324016713
1315	0.95492303	0.02323614489
1316	0.9549280398	0.02323485364
1317	0.9549285985	0.02323470962
1318	0.9549428933	0.02323102479
1319	0.9549587526	0.02322693597
1320	0.9549773601	0.02322213769
1321	0.9549807409	0.02322126581
1322	0.9549977365	0.02321688215
1323	0.9550066635	0.02321457931
1324	0.9550339626	0.02320753566
1325	0.9550345797	0.02320737641
1326	0.9550415114	0.02320558758
1327	0.9550492772	0.0232035833
1328	0.9550513359	0.02320305195
1329	0.9550565451	0.02320170737
1330	0.9550581499	0.02320129315
1331	0.9550587362	0.02320114179
1332	0.9550646632	0.02319961182
1333	0.9550795109	0.02319577865
1334	0.9550877994	0.02319363858
1335	0.9551098354	0.02318794795
1336	0.9551265979	0.02318361821
1337	0.9551424153	0.02317953186
1338	0.9551430085	0.0231793786
1339	0.9551526109	0.02317689751
1340	0.9551725384	0.02317174771
1341	0.9551729255	0.02317164767
1342	0.9551788802	0.0231701086
1343	0.9551939447	0.0231662145
1344	0.9552020982	0.02316410659
1345	0.9552230453	0.0231586903
1346	0.9552249258	0.02315820399
1347	0.9552411547	0.0231540067
1348	0.9552579259	0.02314966839
1349	0.9552627401	0.02314842292
1350	0.9552781373	0.02314443909
1351	0.9552867664	0.0231422061
1352	0.9552973333	0.02313947138
1353	0.9553015215	0.0231383874
1354	0.9553221904	0.0231330371
1355	0.9553387802	0.02312874182
1356	0.9553393588	0.02312859198
1357	0.9553399938	0.02312842757
1358	0.9553418098	0.02312795733
1359	0.9553538775	0.02312483225
1360	0.9553641124	0.02312218147
1361	0.955371593	0.02312024385
1362	0.9553786254	0.02311842217
1363	0.9553867949	0.02311630576
1364	0.9553938942	0.02311446645
1365	0.9554169927	0.02310848095
1366	0.9554274558	0.02310576916
1367	0.9554391991	0.02310272517
1368	0.9554588747	0.02309762416
1369	0.9554695239	0.02309486282
1370	0.9554720203	0.02309421546
1371	0.9554811556	0.02309184635
1372	0.9554948447	0.02308829581
1373	0.9555034322	0.02308606821
1374	0.9555130999	0.02308356014
1375	0.9555284057	0.02307958884
1376	0.955546551	0.02307487989
1377	0.9555655535	0.02306994745
1378	0.9555768691	0.02306700978
1379	0.9555824456	0.02306556191
1380	0.9555926149	0.02306292136
1381	0.9555937458	0.0230626277
1382	0.9556023134	0.02306040277
1383	0.9556123633	0.02305779263
1384	0.95563361	0.02305227352
1385	0.9556480327	0.0230485263
1386	0.9556533291	0.02304715005
1387	0.9556566114	0.02304629711
1388	0.955669319	0.02304299467
1389	0.9556873637	0.02303830439
1390	0.9556879769	0.02303814499
1391	0.9556947115	0.02303639424
1392	0.9557088862	0.0230327089
1393	0.9557228306	0.02302908286
1394	0.955731229	0.02302689869
1395	0.9557538264	0.02302102082
1396	0.9557667712	0.023017653
1397	0.9557704006	0.02301670868
1398	0.9557774409	0.02301487674
1399	0.9557867861	0.02301244483
1400	0.955807775	0.02300698197
1401	0.9558248677	0.0230025322
1402	0.9558305399	0.02300105535
1403	0.9558574132	0.02299405721
1404	0.9558726841	0.02299007953
1405	0.9558895106	0.02298569585
1406	0.9558978989	0.0229835102
1407	0.9558983788	0.02298338517
1408	0.9559020635	0.022982425
1409	0.9559146051	0.02297915663
1410	0.9559305805	0.02297499273
1411	0.9559460861	0.02297095058
1412	0.9559607962	0.02296711513
1413	0.9559697934	0.02296476891
1414	0.9559719978	0.02296419403
1415	0.9559795463	0.02296222535
1416	0.9559881943	0.02295996973
1417	0.9559984168	0.02295730315
1418	0.9560111845	0.02295397221
1419	0.9560154993	0.02295284644
1420	0.9560158981	0.02295274239
1421	0.9560180782	0.02295217353
1422	0.956018089	0.02295217073
1423	0.9560185042	0.02295206238
1424	0.9560282591	0.02294951691
1425	0.9560435276	0.02294553214
1426	0.9560584913	0.02294162624
1427	0.9560628927	0.02294047723
1428	0.9560696403	0.02293871564
1429	0.9560851281	0.0229346717
1430	0.9560925114	0.02293274365
1431	0.9561018059	0.0229303163
1432	0.9561151433	0.0229268326
1433	0.9561275117	0.02292360155
1434	0.9561321954	0.02292237789
1435	0.9561325092	0.02292229592
1436	0.9561333459	0.02292207731
1437	0.9561385481	0.02292071808
1438	0.9561538442	0.02291672109
1439	0.9561618419	0.02291463095
1440	0.9561675396	0.02291314177
1441	0.9561920822	0.02290672613
1442	0.956201767	0.02290419395
1443	0.9562238609	0.02289841625
1444	0.9562324093	0.0228961804
1445	0.9562468507	0.02289240272
1446	0.9562605197	0.02288882649
1447	0.9562648239	0.02288770027
1448	0.9562761005	0.02288474943
1449	0.9562785863	0.0228840989
1450	0.9562811001	0.02288344102
1451	0.9562984315	0.02287890474
1452	0.9563124761	0.0228752281
1453	0.9563274517	0.02287130707
1454	0.9563407655	0.02286782058
1455	0.9563439111	0.02286699677
1456	0.9563546026	0.02286419651
1457	0.9563679724	0.02286069427
1458	0.9563731397	0.02285934054
1459	0.956385668	0.02285605805
1460	0.9563963121	0.02285326886
1461	0.9563993	0.02285248586
1462	0.9564143559	0.02284853989
1463	0.9564348481	0.02284316801
1464	0.9564425794	0.02284114099
1465	0.9564560489	0.02283760907
1466	0.9564660162	0.02283499515
1467	0.9564681315	0.02283444037
1468	0.9564823144	0.02283072028
1469	0.9564966025	0.02282697197
1470	0.9565033236	0.02282520857
1471	0.9565038076	0.02282508158
1472	0.9565190553	0.02282108053
1473	0.9565263459	0.02281916722
1474	0.956534382	0.02281705805
1475	0.9565482113	0.02281342795
1476	0.9565576151	0.02281095918
1477	0.9565711348	0.02280740941
1478	0.9565798663	0.02280511655
1479	0.9565904033	0.02280234926
1480	0.9566030672	0.02279902295
1481	0.9566279253	0.02279249229
1482	0.9566431288	0.02278849714
1483	0.9566491055	0.02278692638
1484	0.9566591325	0.02278429094
1485	0.956672821	0.02278069265
1486	0.9566838429	0.02277779489
1487	0.9566893815	0.0227763386
1488	0.9566967304	0.0227744062
1489	0.9567057791	0.02277202659
1490	0.9567062029	0.02277191514
1491	0.9567257774	0.0227667666
1492	0.9567318375	0.02276517241
1493	0.9567369994	0.02276381442
1494	0.9567474175	0.02276107341
1495	0.9567536902	0.02275942288
1496	0.9567713447	0.02275477687
1497	0.9567955999	0.02274839221
1498	0.9568001478	0.02274719488
1499	0.9568065931	0.0227454979
1500	0.9568175502	0.02274261275
1501	0.9568301958	0.0227392825
1502	0.9568418574	0.02273621098
1503	0.956850886	0.02273383267
1504	0.9568660147	0.02272984691
1505	0.9568746496	0.02272757168
1506	0.9568863957	0.0227244763
1507	0.9568979273	0.02272143705
1508	0.9569140907	0.02271717634
1509	0.956926775	0.02271383218
1510	0.9569368701	0.0227111703
1511	0.9569532539	0.02270684955
1512	0.9569659181	0.02270350917
1513	0.9569794714	0.02269993372
1514	0.9569892387	0.0226973567
1515	0.9570049457	0.02269321191
1516	0.9570053638	0.02269310159
1517	0.9570118711	0.0226913842
1518	0.9570231532	0.02268840635
1519	0.9570417794	0.02268348925
1520	0.9570545195	0.02268012538
1521	0.9570636453	0.02267771552
1522	0.9570761063	0.0226744245
1523	0.9570871991	0.02267149444
1524	0.9570930373	0.02266995218
1525	0.9571058002	0.02266658029
1526	0.9571096094	0.02266557382
1527	0.9571188033	0.02266314443
1528	0.9571268276	0.02266102385
1529	0.9571348075	0.02265891483
1530	0.9571426639	0.02265683826
1531	0.9571623132	0.02265164378
1532	0.9571710397	0.02264933649
1533	0.9571760075	0.02264802287
1534	0.9571910757	0.02264403802
1535	0.9571998476	0.02264171794
1536	0.9572080515	0.02263954785
1537	0.9572251199	0.02263503228
1538	0.9572459323	0.022629525
1539	0.9572549015	0.0226271512
1540	0.9572575545	0.02262644899
1541	0.957261889	0.02262530172
1542	0.9572737943	0.0226221502
1543	0.9572831183	0.02261968167
1544	0.9572859888	0.02261892166
1545	0.9572947859	0.02261659232
1546	0.9573087972	0.02261288184
1547	0.9573274873	0.02260793137
1548	0.9573453567	0.02260319726
1549	0.9573529067	0.02260119674
1550	0.9573652904	0.02259791509
1551	0.9573841989	0.02259290345
1552	0.9574004393	0.02258859808
1553	0.9574182784	0.02258386797
1554	0.9574298241	0.02258080604
1555	0.9574361045	0.02257914028
1556	0.9574462686	0.02257644423
1557	0.9574514827	0.02257506105
1558	0.9574612663	0.02257246542
1559	0.9574704579	0.02257002663
1560	0.9574806487	0.02256732238
1561	0.9574923146	0.02256422631
1562	0.9574979682	0.0225627257
1563	0.9575048835	0.0225608901
1564	0.9575095275	0.02255965731
1565	0.9575227097	0.02255615758
1566	0.9575410934	0.02255127604
1567	0.9575472054	0.02254965282
1568	0.9575622882	0.02254564672
1569	0.9575747793	0.02254232843
1570	0.9575898301	0.02253832952
1571	0.9576026983	0.02253490994
1572	0.9576132008	0.02253211862
1573	0.9576227544	0.02252957921
1574	0.9576457767	0.02252345857
1575	0.9576614442	0.02251929229
1576	0.9576674863	0.02251768538
1577	0.9576789127	0.02251464617
1578	0.9576928629	0.02251093515
1579	0.9577052561	0.02250763778
1580	0.9577169562	0.02250452441
1581	0.9577291028	0.02250129175
1582	0.9577337568	0.02250005304
1583	0.9577397135	0.02249846747
1584	0.9577499178	0.02249575103
1585	0.957759085	0.0224933104
1586	0.9577660721	0.02249145001
1587	0.9577763314	0.02248871808
1588	0.9577851696	0.0224863643
1589	0.9577945121	0.02248387595
1590	0.9578134103	0.02247884161
1591	0.9578245606	0.02247587074
1592	0.9578325967	0.02247372938
1593	0.9578414135	0.02247137974
1594	0.9578507541	0.02246889021
1595	0.9578556275	0.02246759122
1596	0.9578668327	0.02246460423
1597	0.9578794183	0.02246124877
1598	0.9578843401	0.02245993644
1599	0.9578879822	0.02245896525
1600	0.9579021764	0.02245517995
1601	0.9579134449	0.02245217443
1602	0.9579296692	0.02244784636
1603	0.9579406922	0.02244490534
1604	0.9579534999	0.02244148767
1605	0.9579602368	0.02243968978
1606	0.9579668932	0.02243791318
1607	0.9579725456	0.02243640446
1608	0.9579863051	0.0224327314
1609	0.9579934027	0.02243083649
1610	0.9579991877	0.0224292919
1611	0.9580058354	0.02242751682
1612	0.9580155217	0.02242493011
1613	0.9580298812	0.02242109491
1614	0.9580403662	0.0224182941
1615	0.9580521633	0.0224151424
1616	0.9580573462	0.02241375759
1617	0.9580681641	0.0224108669
1618	0.9580737912	0.02240936315
1619	0.9580861699	0.02240605473
1620	0.9580955908	0.0224035365
1621	0.9580959264	0.02240344676
1622	0.9581091589	0.02239990922
1623	0.9581193018	0.02239719722
1624	0.9581331391	0.02239349693
1625	0.958156968	0.0223871233
1626	0.9581587344	0.02238665076
1627	0.958173349	0.02238274074
1628	0.9581841422	0.02237985267
1629	0.9581882997	0.02237874009
1630	0.9582050738	0.02237425066
1631	0.9582069077	0.02237375979
1632	0.9582155067	0.02237145794
1633	0.9582305278	0.02236743643
1634	0.958232474	0.02236691532
1635	0.9582395485	0.02236502102
1636	0.9582441627	0.0223637854
1637	0.9582506058	0.02236205993
1638	0.9582594643	0.02235968738
1639	0.9582645415	0.02235832744
1640	0.9582705584	0.02235671571
1641	0.9582810497	0.02235390516
1642	0.9582911257	0.02235120553
1643	0.9582958392	0.02234994254
1644	0.9583060464	0.02234720727
1645	0.9583159164	0.02234456205
1646	0.9583277413	0.02234139248
1647	0.9583309295	0.02234053784
1648	0.9583351354	0.02233941033
1649	0.958342263	0.02233749945
1650	0.9583626743	0.02233202634
1651	0.9583631361	0.0223319025
1652	0.95837574	0.0223285222
1653	0.9583866225	0.02232560316
1654	0.9583990633	0.02232226566
1655	0.958404448	0.02232082096
1656	0.9584169597	0.02231746372
1657	0.9584351885	0.02231257153
1658	0.9584478184	0.02230918131
1659	0.9584556396	0.02230708162
1660	0.9584736963	0.02230223335
1661	0.9584824305	0.02229988784
1662	0.95848697	0.02229866867
1663	0.9584991409	0.02229539965
1664	0.9585070568	0.02229327321
1665	0.958516237	0.02229080692
1666	0.9585245169	0.02228858225
1667	0.9585350897	0.0222857412
1668	0.9585468489	0.02228258093
1669	0.9585562589	0.02228005167
1670	0.9585737762	0.02227534256
1671	0.9585856344	0.02227215419
1672	0.9586058606	0.02226671482
1673	0.9586186246	0.02226328154
1674	0.9586242381	0.02226177146
1675	0.9586386906	0.0222578831
1676	0.9586440619	0.02225643783
1677	0.9586490569	0.02225509373
1678	0.9586603648	0.02225205054
1679	0.9586658564	0.02225057252
1680	0.9586731205	0.02224861725
1681	0.9586759082	0.02224786686
1682	0.958686747	0.022244949
1683	0.9586944041	0.02224288742
1684	0.9586948538	0.02224276635
1685	0.9587005727	0.02224122648
1686	0.9587122296	0.02223808743
1687	0.9587163253	0.02223698441
1688	0.9587285348	0.02223369591
1689	0.9587382968	0.02223106628
1690	0.9587536265	0.02222693619
1691	0.9587639245	0.02222416133
1692	0.9587671768	0.02222328488
1693	0.9587765868	0.0222207489
1694	0.958784141	0.02221871282
1695	0.958790951	0.02221687717
1696	0.9587991495	0.02221466704
1697	0.9588140057	0.0222106616
1698	0.9588246149	0.02220780078
1699	0.9588399856	0.02220365531
1700	0.9588447936	0.02220235844
1701	0.958851553	0.02220053509
1702	0.9588595635	0.02219837407
1703	0.9588649338	0.02219692519
1704	0.958865378	0.02219680534
1705	0.9588691045	0.02219579988
1706	0.9588767207	0.02219374478
1707	0.9588797214	0.02219293504
1708	0.9588918182	0.02218967044
1709	0.9588974191	0.02218815873
1710	0.9589059956	0.02218584371
1711	0.9589089276	0.02218505224
1712	0.9589141602	0.02218363965
